,direction_id,route_id,stop_id,stop_sequence,stop_name,stop_lat,stop_lon,precinct
2549,1,M101,405186,4,AMSTERDAM AV/W 185 ST,40.850616,-73.929187,34.0
2550,1,M101,402766,5,AMSTERDAM AV/W 184 ST,40.849558,-73.929899,34.0
2551,1,M101,402767,6,AMSTERDAM AV/W 181 ST,40.848228,-73.930845,34.0
2603,1,M98,400639,1,FT WASHINGTON AV/CABRINI BL,40.859209,-73.934278,34.0
2604,1,M98,400640,2,FT WASHINGTON AV/W 190 ST,40.856809,-73.935921,34.0
2605,1,M98,400641,3,FT WASHINGTON AV/W 187 ST,40.854822,-73.937062,34.0
2606,1,M98,400642,4,FT WASHINGTON AV/W 185 ST,40.853134,-73.937591,34.0
2607,1,M98,400643,5,FT WASHINGTON AV/W 183 ST,40.851888,-73.937987,34.0
2608,1,M98,400644,6,FT WASHINGTON AV/W 181 ST,40.850634,-73.938487,34.0
1125,0,M60+,503357,12,HOYT AV/31 ST,40.770207,-73.917431,114.0
1126,0,M60+,505254,13,ASTORIA BL S/STEINWAY ST,40.76879,-73.910815,114.0
2479,1,M60+,503855,8,DITMARS BL/GRAND CENTRAL PY,40.767279,-73.887997,114.0
2480,1,M60+,504517,9,ASTORIA BL N/77 ST,40.766799,-73.892507,114.0
2481,1,M60+,503870,10,ASTORIA BL/STEINWAY ST,40.769407,-73.909755,114.0
2482,1,M60+,504007,11,HOYT AV/31 ST,40.771069,-73.917561,114.0
